GRPPRODNSUMMBKSEQ,PRODNUNITCD,PRODNBASISCD,TRANSACTIONDT,PROCESSDT,PRODUCTSEQ,PRODUCTCD,PRODVERSION,PRODUCTORDER,ACCOUNTCD,PRODUCERCD,PRODUCERDESIGNCD,CHANNELTYPECD,ROOTAGENCYCD,PARENTAGENCYCD,PRODUCERBRANCHCD,PRODUCERSTATUSCD,SRCAGTCLASSIFICATIONCD,SRCAGTDESIGNCD,SRCAGTSTATUSCD,PRODNWEEK,PRODNMONTH,PRODNYEAR,PRODNGROUPCD,DESIGNGROUPCD,SRCPRODNGROUPCD,PRODNVALUE,SUPERVISORCD,SUPERVISORDESIGCD,TEAMCD,MONITORINGSTAFFCD,MONITORINGSTAFFDESIGNCD,MONITORINGSTAFFOFFICECD,MONITORINGGROUPCD,SRCAGTCHANNELCD,SRCAGTROOTAGENCYCD,SRCAGTPARENTAGENCYCD,SUPERVISORAGENTKEYCD,SUPERVISORDESIGNKEYCD,CREATEDBY,CREATEDDT,CREATEDAT,UPDATEDBY,UPDATEDDT,UPDATEDAT,ROWVERSION,PRODNSUMMSEQ,WEIGHTAGE
12588139,COMBTCBAHS,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,96000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560298300,100
12588161,COMBTCBAHS,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,48000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560298399,100
12588457,COMBTCBWPFLCAN,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,-57450,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560299279,100
12588574,COMBTCBWP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,857850,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560299595,100
12588582,COMBTCBWP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,99300,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560299639,100
12507994,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,27316,TO,BANKSTAFF,27126,27126,,ACTIVE,,,,9,2,2017,TOEXI,,PERSONNEL,8007000,27307,BR,,,,,,,,,27131,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708420,100
12507999,REFIP,PREMIUM,2017-01-25,2017-02-28,698,EDU4,1,,,27203,TO,BANKSTAFF,27126,27126,,ACTIVE,,,,9,2,2017,TOEXI,,PERSONNEL,4.2e+07,27198,BR,,,,,,,,,27131,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708452,100
12508023,REFIP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,27389,TO,BANKSTAFF,27126,27126,,ACTIVE,,,,9,2,2017,TOEXI,,PERSONNEL,1.2e+07,27387,BR,,,,,,,,,27131,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709162,100
12508075,REFIP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,27372,TO,BANKSTAFF,27126,27126,,ACTIVE,,,,9,2,2017,TOEXI,,PERSONNEL,265000,27367,BR,,,,,,,,,27131,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710909,100
12508145,REFIP,PREMIUM,2017-01-12,2017-02-28,670,ADD1,1,,,27315,TO,BANKSTAFF,27126,27126,,ACTIVE,,,,9,2,2017,TOEXI,,PERSONNEL,135000,27166,BR,,,,,,,,,27131,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712188,100
12508166,REFIP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,4006,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,-52000,3337,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708160,100
12508188,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,27238,TO,BANKSTAFF,27126,27126,,ACTIVE,,,,9,2,2017,TOEXI,,PERSONNEL,10423000,27235,BR,,,,,,,,,27131,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712752,100
12508196,REFIP,PREMIUM,2017-02-14,2017-02-28,685,CIB1,1,,,27356,TO,BANKSTAFF,27126,27126,,ACTIVE,,,,9,2,2017,TOEXI,,PERSONNEL,15804000,27348,BR,,,,,,,,,27131,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713427,100
12508789,REFIP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,5290,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,258000,5288,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710403,100
12508811,REFIP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,3382,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,7712000,3334,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710436,100
12508874,REFIP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,3422,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,19575000,3342,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710743,100
12508956,REFIP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,16167,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,508000,16166,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711204,100
12508990,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,16030,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,10248000,16026,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711538,100
12509080,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3402,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,17840000,3339,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712204,100
12509161,REFIP,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,3427,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,13860000,3343,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712524,100
12509229,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3386,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,5986000,3335,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712914,100
12509307,REFIP,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,5343,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,15120000,5342,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713256,100
12509313,REFIP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,5296,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,5e+05,5293,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713295,100
12509331,REFIP,PREMIUM,2017-02-28,2017-02-28,675,CIR1,1,,,5303,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,440000,5293,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713350,100
12509459,REFIP,PREMIUM,2017-02-28,2017-02-28,668,TLR1,1,,,3417,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,1454000,3342,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713725,100
12509478,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3435,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,14363000,3343,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713787,100
12509547,REFIP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3437,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,114000,3344,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714170,100
12509553,REFIP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3417,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,646000,3342,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714202,100
12508416,REFIP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,16029,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,480000,16026,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708973,100
12508434,REFIP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,16167,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,210000,16166,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709043,100
12508538,REFIP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,13698,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,430000,3344,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709446,100
12508628,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3396,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,16612000,3337,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709852,100
12508664,REFIP,PREMIUM,2017-01-25,2017-02-28,700,FSR3,1,,,3390,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,4420000,3335,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709933,100
12508682,REFIP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,4006,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,5309000,3337,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709966,100
12508717,REFIP,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,3423,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,-11400000,3342,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710072,100
12508880,REFIP,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,16167,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,8040000,16166,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710813,100
12508886,REFIP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,3386,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,143000,3335,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710819,100
12508901,REFIP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3412,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,313000,3339,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710872,100
12508917,REFIP,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,5286,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,11880000,5282,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711020,100
12508962,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,4004,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,7277000,3337,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711278,100
12509042,REFIP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3434,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,138000,3343,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711951,100
12509072,REFIP,PREMIUM,2017-01-23,2017-02-28,670,ADD1,1,,,6415,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,810000,6411,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712136,100
12509143,REFIP,PREMIUM,2017-01-25,2017-02-28,698,EDU4,1,,,3390,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,8.4e+07,3335,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712463,100
12508265,REFIP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,3379,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,1080000,3334,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708335,100
12508316,REFIP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,3425,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,720000,3342,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708597,100
12508371,REFIP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3382,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,205000,3334,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708852,100
12508488,REFIP,PREMIUM,2017-02-28,2017-02-28,675,CIR1,1,,,3389,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,1140000,3335,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709222,100
12508572,REFIP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,3396,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,14355000,3337,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709638,100
12508616,REFIP,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,3446,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,12450000,3344,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709808,100
12508646,REFIP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,6421,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,166000,6420,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709898,100
12508739,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3423,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,30678000,3342,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710143,100
12508771,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,5652,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,17622000,5649,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710313,100
12508837,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3381,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,-30614000,3334,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710565,100
12508909,REFIP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,5286,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,254000,5282,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710929,100
12508929,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,5286,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,20757000,5282,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711060,100
12509149,REFIP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,3437,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,11718000,3344,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712469,100
12509173,REFIP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,5286,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,175000,5282,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712691,100
12509269,REFIP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,5343,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,960000,5342,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713164,100
12509627,REFIP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3402,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,903000,3339,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714436,100
12509694,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3403,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,38301000,3339,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714715,100
12509719,REFIP,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,5387,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,29977000,5386,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714748,100
12509844,REFIP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,3370,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,810000,3329,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715430,100
12510049,REFIP,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,3411,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,19440000,3339,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716341,100
12510065,REFIP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3446,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,411000,3344,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716607,100
12510101,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,16032,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,16138000,16026,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716843,100
12510122,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,7183,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,5826000,3324,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716915,100
12510612,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,860000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711633,100
12510613,FYP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,430000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711634,100
12510634,IP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,2708,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,203000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711782,100
12510854,IP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,270000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714654,100
12511126,FYP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,315000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716974,100
12511444,IP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,25599,IL,INHOUSE,2339,2339,27144,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,108000,,,,27469,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714775,100
12511493,IP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,25492,IL,INHOUSE,2339,2339,27151,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,473000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708308,100
12509179,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3413,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,37581000,3342,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712709,100
12509485,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,6413,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,12732000,6411,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713819,100
12509523,REFIP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,3394,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,620000,3337,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714071,100
12509621,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,5194,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,9681000,5193,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714416,100
12509740,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3429,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,17822000,3343,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714835,100
12509759,REFIP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,16028,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,7131000,16026,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714953,100
12509791,REFIP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,3442,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,480000,3344,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715107,100
12509829,REFIP,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,5339,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,19140000,5337,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715403,100
12509881,REFIP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,5223,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,203000,5215,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715580,100
12509905,REFIP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,3405,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,14175000,3339,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715718,100
12509971,REFIP,PREMIUM,2017-02-24,2017-02-28,685,CIB1,1,,,3365,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,15356000,3329,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715973,100
